video_id,channel_name,comment_text,classification,has_positive_outcome,aspect_ids,aspect_names,ro_ids,outcome_categories,exclusion_reasons
WcQX9MtQG4Q,KenDBerryMD,"I tend to eat between 1/2-1 pound of bacon 4-5 times a week on the Keto diet. Prior to keto I had full blown metabolic syndrome. That has completely reversed and not only are all my labs ideal but I’ve dropped 50 lbs and I feel great. I sleep like a baby every night, have no chronic aches & pains, and I have consistent energy throughout the day. No more after lunch energy plummets.",positive_outcome,True,RO1.2; RO1.4; RO1.6; RO2.1,Energy & Vitality; Sleep Quality; Pain & Inflammation; Anthropometric Changes,RO2; RO1,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,"I eat baccon and eggs EVERY DAY!!! Lost 52lbs since January 22 2024...not done yet, but this way of eating meat is what has helped me to drop the weight. Thanks to channels like this one, I am so greatful.❤",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,"After reading all these testimonials, I had to add my own. I’ve been following you for a while, sir, and I find your advice very informative. Four months on carnivore down 44 pounds  232 to 188. I’m 63. It was difficult at first, but now it’s become a way of life.  my inflammation is way down. It was almost to the point where I could barely walk.  I have to work every day as a carpenter so I had to do something. This has changed my life without a doubt. To be fair the only time I hurt is when I cheat and have a sandwich.  It’s within a day if not immediately.  Thank you.",positive_outcome,True,RO1.6; RO2.1,Pain & Inflammation; Anthropometric Changes,RO2; RO1,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,"After hearing ""that's a load of crap"", I just had to click on this video.😄 I love living a keto lifestyle and love bacon too, I've lost 22kg, am finally a healthy weight and feeling great, eating foods I really like!",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,"I lost 30 lbs and 4"" around my waist (from 220 to 190), dropped my A1C from 6.4 to 6.1, lowered my triglycerides from 260 to 150, and my total cholesterol from 250 to 230, but my LDL and HDL remained at 160 and 36 respectively. This all happened in just 90 days from switching to the keto diet. From eating cheerios at breakfast to eating bacon and eggs, I've become healthier. You know what my doctors in Massachusetts told me? ""Well, your LDL is still too high. It must be the bacon. Stop eating eggs and bacon. We need to put you on a statin."" Then my gastrointestinal doctor referred my breakfast of bacon and eggs as ""America's heart stopper"" then immediately told me to go back to eating cheerios. They get mad when you question their advice, too. This was in July 2022. The medical ""community"" needs to get their act together. I'm so sick of their bad advice. At least there are some good ones out there, thank you for your service! You and Dr Berg should do a co op video on the Keto diet.",positive_outcome,True,RO2.1; RO2.2; RO2.4,Anthropometric Changes; Glycemic Control; Lipid Profile,RO2,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,"You either like bacon or you are wrong!  Great video and message.  As far as I know, no one has ever gotten food poisoning from bacon  either.  😂. I’ve been doing intermittent fasting for almost two months now and I’ve cut out most sugar.  Still eating bacon.  Blood pressure down, all blood tests back to normal, and lost about 15 pounds and two notches on my belt.",positive_outcome,True,RO2.1; RO2.2; RO2.3,Anthropometric Changes; Glycemic Control; Blood Pressure,RO2,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,Eggs meat and cheese : so this for 30 days you can put diabetes into remission and reset your metabolism.  No starches. No sugars. No alcohol and no milk since milk is full of sugar. You can have heavy cream and full fat sour cream and any seasonings without sugar. No vegetables except onions when cooking. 30 days ……,positive_outcome,True,RO3.1,Type 2 Diabetes,RO3,reversal_remission,
WcQX9MtQG4Q,KenDBerryMD,"I’m 64 and I’ve not eaten bacon, lamb or beef in over 20 years because of high cholesterol because of believing the lies my doctor told me. My husband however has bacon and eggs, steak and chops every week while l have a separate meal of mostly salad. His cholesterol is low mine is dangerously high, doctors words, still after 24 years despite being on 4 different statins, two different statins at once. For those 24 years my body has been full of aches and pains, I’ve had poor memory function, gerd and I’m pre diabetic. My husband does not have any health problems at all.  A funny thing happened earlier this year. My cholesterol medication ran out and I didn’t immediately get it refilled at the pharmacy. In the two weeks I was off cholesterol medication my pain stopped, my memory was clearer and my gerd was gone. I no longer felt like an old woman. I did get my statins again but within a week all the side effects were back so l threw my gerd medication and newly bought statins in the bin and started googling.   Thankfully l found Dr Berry and I’m now eating bacon again and it’s fantastic. I’m eating, lamb, pork and beef and eggs. In fact l devour it all. My doctor however is very unhappy with my diet and my decision not to go back on statins. Yes my cholesterol went up at my last blood test and she said, well this has proved my point because your cholesterol is thermal nuclear and you’re going to drop dead of a heart attack. Seriously what an unprofessional and ignorant comment.",positive_outcome,True,RO1.1; RO1.6; RO1.7; RO3.1; RO3.3,Cognitive Function; Pain & Inflammation; Digestive Health; Type 2 Diabetes; Cardiovascular Disease,RO3; RO1,symptom_cessation; medication_discontinuation,
WcQX9MtQG4Q,KenDBerryMD,Love bacon and eggs and hearing this confirms that I can keep eating it.  Been on a keto diet and intermittent fasting routine.  Lost 25 pounds in over 2 months.  I stopped taking my cholesterol pills and the high blood pressure meds for when it was high only when I went to the doctor.  I feel great!,positive_outcome,True,RO2.1; RO2.3; RO2.4,Anthropometric Changes; Blood Pressure; Lipid Profile,RO2,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,Eggs and bacon or sausage every day for 12 months and I’m down 70 lbs. I haven’t been super strict and still eat crap now and then but for the most part eggs and bacon has changed my life for the better.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,"Dr.berry, I've been carnivore for over 3 years and I've reversed all my health problems!! I lost 102 lbs.& I eat bacon &12 eggs & ribeye steak & pork chops & real butter & baby back ribs all the time!! & I feel great!!💪",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,"After I saw one of your videos, it inspire me to go on a carnivore diet mannnn..... I cannot tell you how this changed my life, its been three plus weeks and I already loose 15 lbs,  I'm 51 years old and I feel awesome. Thank you for your tips.",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,explicit_improvement,
WcQX9MtQG4Q,KenDBerryMD,"Dr. Berry, I simply love your videos! I'm 79 years old and just started the carnivore diet 4 weeks ago. In 4 weeks I have lost 24 lbs, and quite frankly feel better than I have for years! I have Bacon almost every day and pasture raised eggs and have gotten back to resistance training on my cable weight bench after years of it collecting dust. I walk my dog for 1 1/2 to 2 hours every day and it's absolutely wonderful. Thank you and all the other informative paleo and carnivore folks out there for spreading this vital information. Big food and big pharma supported by our corrupt FDA and CDC have been poisoning Americans for too long.",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,"When i switched to a carnivore diet at age 59,i have lost 40 kilos,90 pounds so far and i have so much energy,my life long eczema has gone,my blood pressure dropped to normal and pain in all my joints have gone.",positive_outcome,True,RO1.2; RO1.6; RO1.8; RO2.1; RO2.3,Energy & Vitality; Pain & Inflammation; Skin Health; Anthropometric Changes; Blood Pressure,RO2; RO1,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,Eggs and bacon or sausage every day for 12 months and I’m down 70 lbs. I haven’t been super strict and still eat crap now and then but for the most part eggs and bacon has changed my life for the better.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,"Dr.berry, I've been carnivore for over 3 years and I've reversed all my health problems!! I lost 102 lbs.& I eat bacon &12 eggs & ribeye steak & pork chops & real butter & baby back ribs all the time!! & I feel great!!💪",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,"After I saw one of your videos, it inspire me to go on a carnivore diet mannnn..... I cannot tell you how this changed my life, its been three plus weeks and I already loose 15 lbs,  I'm 51 years old and I feel awesome. Thank you for your tips.",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,explicit_improvement,
WcQX9MtQG4Q,KenDBerryMD,"Dr. Berry, I simply love your videos! I'm 79 years old and just started the carnivore diet 4 weeks ago. In 4 weeks I have lost 24 lbs, and quite frankly feel better than I have for years! I have Bacon almost every day and pasture raised eggs and have gotten back to resistance training on my cable weight bench after years of it collecting dust. I walk my dog for 1 1/2 to 2 hours every day and it's absolutely wonderful. Thank you and all the other informative paleo and carnivore folks out there for spreading this vital information. Big food and big pharma supported by our corrupt FDA and CDC have been poisoning Americans for too long.",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,"When i switched to a carnivore diet at age 59,i have lost 40 kilos,90 pounds so far and i have so much energy,my life long eczema has gone,my blood pressure dropped to normal and pain in all my joints have gone.",positive_outcome,True,RO1.2; RO1.6; RO1.8; RO2.1; RO2.3,Energy & Vitality; Pain & Inflammation; Skin Health; Anthropometric Changes; Blood Pressure,RO2; RO1,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,Eggs and bacon or sausage every day for 12 months and I’m down 70 lbs. I haven’t been super strict and still eat crap now and then but for the most part eggs and bacon has changed my life for the better.,positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,"Dr.berry, I've been carnivore for over 3 years and I've reversed all my health problems!! I lost 102 lbs.& I eat bacon &12 eggs & ribeye steak & pork chops & real butter & baby back ribs all the time!! & I feel great!!💪",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
WcQX9MtQG4Q,KenDBerryMD,"After I saw one of your videos, it inspire me to go on a carnivore diet mannnn..... I cannot tell you how this changed my life, its been three plus weeks and I already loose 15 lbs,  I'm 51 years old and I feel awesome. Thank you for your tips.",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,explicit_improvement,
WcQX9MtQG4Q,KenDBerryMD,"Dr. Berry, I simply love your videos! I'm 79 years old and just started the carnivore diet 4 weeks ago. In 4 weeks I have lost 24 lbs, and quite frankly feel better than I have for years! I have Bacon almost every day and pasture raised eggs and have gotten back to resistance training on my cable weight bench after years of it collecting dust. I walk my dog for 1 1/2 to 2 hours every day and it's absolutely wonderful. Thank you and all the other informative paleo and carnivore folks out there for spreading this vital information. Big food and big pharma supported by our corrupt FDA and CDC have been poisoning Americans for too long.",positive_outcome,True,RO2.1,Anthropometric Changes,RO2,quantified_change,
