sample_id,channel,comment_text,is_known_positive,comment_length
959,Dr. Boz,I have Graves’ disease.. it sounds like people are giving themselves graves without the sever hand trembling.  I lost 30 lbs in4 months. I was not big to begin with.  I’m still trying to get into remission but I’ve lost so much muscle.,True,235
960,Jason Fung,"Excellent explanation of curing diabetes Dr Funk  , With gratitude",False,66
961,Eric Berg DC,"this is literally so true. i stopped eating sugar for 2 months last year cuz i figured it played huge role in my acne & inflamed skin. my food supply in a day was 80% sugary foods before trying this out. i know yikes i set myself up for teenage diabetes. sooo 1 month in the sugar-free diet & i forgot i ever liked sugar. for real. 2 months in & i noticed the biggest difference in myself. i was no longer hungry all the time. i was no longer craving food, especially junk & sweet foods. my mood improved. my skin calmed down, inflammation was completely gone & i was getting only one pimple versus a face full of pimples that i had before cutting sugar. my water weight dropped. i finally wasnt getting bloated after eating. i didnt lose any weight cuz i've been skinny but i had motivation to look after myself & my body, versus before when i didnt care ab my body i just craved that sugar 24/7 & nothing would stop me from getting it. fast forward a year later im still off sugar for the most part (i cheat once in a while when out w friends) & the benefits only increased. whenever i have even a lil bit of sugar the inflammation shows up on my skin immediately so i remember to back off. it's not hard. u get used to not having sugar, u dont crave it, u dont even want it after a while. really it's so easy to get urself out of that lifestyle it only takes a lil effort in the beginning & then u dont even think about it bc u no longer feel like u need it. ur body DOES NOT need sugar u CAN live without it.",True,1512
962,Dr. Boz,I'm starting today,False,18
963,Eric Westman,I am 54 and eaten a ton of sugar and carbs and smoked thiirty years.  Stopped smoking and cut out sugar and doing low carb.  Would that sat fat build on the damaged  arteries  and  i am overweight and trying to fix it also.,False,223
964,Eric Westman,No fibre in your diet will make you constipated statement made me chuckle. It couldn’t be further from the truth,False,112
965,Eric Berg DC,"Just started been 4 days on 16:8 IF. I eat at 12pm-8pm but sometimes I'm done by 730 or 7pm. Working this to get to 20:4 trying to fit that around me teaching lol so I'll stick with what I'm doing. The clarity is crazy. No hunger pains, I drink lots of water. I do have my butter coffee I love ❤️ stopped soda I switched to mio and la croix. I'm really happy cutting late night snacking! Down 5lbs this week but trying to just make healthy choices and wait a month",True,464
966,Eric Westman,"I recently i had high blood pressure, pre-diabetic, acid reflux, and had hyper tension in my liver porthole, 6 months of Keto diet and apple cider vinegar liver problems are gone lost 42 lbs blood pressure and glucose normal no more acid reflux, 0:00 off 4 medications i thought I'd be taking for the rest of my life,thanks Dr Berg,it's obvious to me your helping people and costing Big Pharma money and they don't like it,keep up the good work sir",True,448
967,Dr. Boz,"This shouldn't have taken you 4 years, Dr.",False,42
968,Anthony Chaffee MD,"I love her passion! I wish I knew a tiny bit about farming, I would give up a vacation week from work and go help her farm!  Is there a way to start a CO-op for cow ranchers as many do with vegetable farmers? Maybe they do already, I'll have to Google that. For carnivores and future carnivores that would be a great way to pay back and pay it forward to join a beef CoOp! Bring her back again Doc, she is as authentic as they come!",False,432
969,KenDBerryMD,"Listening from Tracy, Ca, ❤",False,27
970,Anthony Chaffee MD,Where are you getting the data that people actually changed what they ate?,False,74
971,Eric Westman,"My pcp is WPF and is freaking out about me doing a carnivore elimination, it is so hard to make a change when someone you trust dismisses your effort. I am an MD too, and not taking this lightly, trying last ditch efforts with elimination diet for unrelenting disabling autoimmune disease. Nothing wrong with trying something new",False,329
972,Dr. Robert Cywes M.D.,I am still thinking right now I need a low oxalate diet. Been eating more carnivore. No more food with sugar or grains. How do I know when my body has started ketosis?,False,167
973,Eric Berg DC,"I am so so thankful you made another video on this topic. I struggled with chronic Lyme disease in 2018 I couldn’t walk for 3 months ,massive headaches , lost vision almost twice, no energy, sleeping 16-36 hours , inflammation of the brain and spine it was awful. I came across your video about sugar months ago and I been on no sugar- no carb diet and I can’t thank you enough ! This has saved my life. Sugar feeds Lyme. I do eat fruit though for dessert 😁 for me, I don’t want to go back to sugar because of how it made me health wise. It’s not worth it. But normal people can have sugar on special occasions and be fine. I cannot.",False,633
974,KenDBerryMD,Speaking for myself only I never found much benefit in lemon juice. I was passing stones every month and lemon juice never seemed to help. It wasn't until I went full carnivore that I started seeing a difference. Thanks Dr. Berry!,False,230
975,Nick Norwitz,I was under the impression that inulin or other fibers needed to be ingested as closely together as possible with sugars in general-the reason why a dessert after a whole food dinner is less impactful. Does that paper mention that?,False,231
976,Nick Norwitz,What was your carb count during the before and washout periods?  0?  50?,False,72
977,Dr. Robert Cywes M.D.,So these GLP-1 blockers (agonists) that are en vogue right now are in essence starving people because they block the GLP-1 system from functioning and prividing most of the energy needs of the cell? Maybe it should be just good for use in short term weight loss programs.,False,271
978,Eric Westman,"I think maybe he decided he was tired of being carnivore, but is still trying to remain relevant.",False,97
979,Dr. Robert Cywes M.D.,I was going to comment something mean. I realized I actually agree with what is being said. I have found a lot of success on keto. I have made lost 70 pounds. I am 25-30 away from my goal.  My mom is my partner in this experience. She is currently experiencing the dawn effect. We have been stuck for about half a year. I am not giving up. I have a sugar addiction. What I have examined is there have been a carb creep over past year into my diet. So we are trying to cut out sweeteners. I am going to switch to total carbs. I also am going to start to think about food like this. Thank you for this video this is actually reassuring and helpful.,True,646
980,KenDBerryMD,Thank you for this video and most of all thank you for saying if you cant afford the expensive meats its OK! I was worried that Grassfed is the only way and sometimes that's just not an option.  I also love how you said if you mess up its ok!!! Thank you!,False,255
981,Dr. Robert Cywes M.D.,"My good sir, I can tell you first hand that my diet contained so many high oxalate foods stacked at each meal, everyday for years and I was feeling sicker and sicker. Now it took until I was in my 50s but when I discovered oxalates and reduced them my whole body aches and “weird” symptoms went away. Sorry, I don’t have time to listen to the rest of your video. I know what is true for me and my husband. Oxalates are a REAL thing but hey I guess you cannot write many Rx’s if people feel better. ✌️",True,500
982,Jason Fung,You are right Dr. Fung❤,False,23
983,KenDBerryMD,Great show for the cholesterol problem. Thank you.,False,50
